gtdb_id	cdhA	cdhB	cdhC	mcrA	mcrB	mcrC	mcrD	mcrG	mtrA	mtrB	mtrC	mtrD	mtrE	mtrF	mtrG	mtrH
GB_GCA_000751835.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000752035.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000752995.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000753435.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000753455.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000753945.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000754455.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000755385.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000755425.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000756795.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000759445.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000759655.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000759755.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000761475.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000761495.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000762985.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000767215.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000769715.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000770645.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000783305.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000785145.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000789255.1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
GB_GCA_000802045.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000802095.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000814665.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000814675.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000817085.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000817105.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000817115.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000824785.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000824805.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000824825.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000824845.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000828835.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000830415.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000830985.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000831005.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000875945.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000938735.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000949895.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000953475.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000953695.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000953735.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000955785.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000955795.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000955875.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000960885.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000961575.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GB_GCA_000961585.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000961595.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000961635.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000961645.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000961655.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000961695.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000961725.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000961745.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000961765.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000961795.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000961805.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GB_GCA_000961845.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000963515.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000964245.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000965745.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000967895.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000974665.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000980495.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000980705.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000980735.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000981625.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000981645.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000981705.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000985875.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000985895.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000987045.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000987375.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000987445.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000995965.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_000999025.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001001625.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001005265.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001007665.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001017435.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001023575.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001025035.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001028815.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001029295.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GB_GCA_001044195.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001044335.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001045575.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001048675.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001067655.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001179885.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001180065.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001184395.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001184405.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001189345.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001189495.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001235855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001238275.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001263235.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001264245.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001270045.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001273335.1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001273385.1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001276605.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001281695.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001282665.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001295775.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001295865.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001295905.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001295935.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001296005.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001298545.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001298555.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001298575.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001302245.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001302825.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001303025.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001303225.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001303245.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001303415.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001303445.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001303465.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001303545.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001303585.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001303665.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001303695.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001303705.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001303785.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001303955.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001304015.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001304035.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001304105.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001304155.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001304225.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001304365.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001304425.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001304505.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001304855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001305055.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001310415.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001310455.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001310715.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001311545.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001311565.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001311585.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001311805.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001311865.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001311985.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001312005.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001312405.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001312645.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001312805.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001313085.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001313365.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001314545.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001314655.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001314685.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001314705.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001314715.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001314805.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001314865.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001314905.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001315925.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001315965.1	0	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1
GB_GCA_001315985.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001316005.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001316125.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001316245.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001316265.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001316285.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001316325.1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GB_GCA_001319865.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001321835.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001399705.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001399795.1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
GB_GCA_001399805.1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1
GB_GCA_001411745.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001412335.1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0
GB_GCA_001412355.1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1
GB_GCA_001412365.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001412425.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001414325.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001417715.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001421175.1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0
GB_GCA_001421185.1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0
GB_GCA_001429255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001429555.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001430885.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001431625.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001437625.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_001438145.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001438205.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001438335.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001438985.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001443005.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001443365.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_001443375.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001443385.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001443445.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001443485.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001443495.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001443525.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001443545.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001447805.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_001458075.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464055.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464065.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464125.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464155.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464195.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464235.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464275.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464285.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464315.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464335.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464355.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464375.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464385.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464425.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464475.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464495.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464505.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464525.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464545.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464585.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464615.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464625.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464655.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464695.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464715.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464735.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464755.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464765.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464795.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464815.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464835.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464865.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464895.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464935.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464955.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001464995.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001465015.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001465025.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001469005.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001483205.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001484765.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001486445.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001487125.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001507425.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001507855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001507915.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001507955.1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1
GB_GCA_001508005.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001508155.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001508595.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001508835.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001508855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001508935.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001509095.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001509375.1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GB_GCA_001510135.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001510275.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_001510295.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001510335.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001510385.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001510415.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001510455.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001510895.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001512375.1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1
GB_GCA_001512435.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001512485.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001512495.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001512625.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001512635.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001512665.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001512685.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001512695.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001512745.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001512785.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001512835.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001512885.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001512905.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001512915.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001512965.1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0
GB_GCA_001513025.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001513075.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001513105.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001513125.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001513155.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001513185.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001513285.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001513335.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001513365.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001513425.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001513435.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001513505.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001513545.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001515185.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001515205.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001515265.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GB_GCA_001515945.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001515955.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001516025.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001516045.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001516055.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_001516065.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
